2023-03-12 03:28:07 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode;e3e965c
2023-03-12 01:42:01 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode;0d00068
2023-03-12 01:30:38 +0100;Svelte-WP-display-improving-service-worker-caching-system;4a9416d
2023-03-11 23:21:17 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode;6995e33
2023-03-11 22:48:02 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode-double-safe-match-and-backup;301fa27
2023-03-11 22:35:32 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode;5328806
2023-03-11 20:58:49 +0100;Svelte-WP-display-fixing-stuff-for-offline-mode-detection;67bd208
2023-03-11 18:04:51 +0100;Svelte-WP-display-fixing-stuff-for-productions;2b77872
2023-03-11 17:54:22 +0100;Svelte-WP-display-fixing-fetch-page-HEADERS-for-logo-offline-detection;b5b78b8
2023-03-11 17:34:00 +0100;Svelte-WP-display-fixing-service-worker-cache-to-handle-redirects-for-urls-endings-with;bfcdfbe
2023-03-11 17:21:11 +0100;Svelte-WP-display-adding-offline-indicator;aac679d
2023-03-11 11:07:18 +0100;Svelte-WP-display-cleaning-process-in-progress-removing-inlineLangSwitch-feature;0608c0d
2023-03-11 10:47:24 +0100;Svelte-WP-display-cleaning-process-in-progress;7d9c876
2023-03-11 09:55:51 +0100;Svelte-WP-display-cleaning-process-in-progress;8384c60
2023-03-10 21:42:17 +0100;Svelte-WP-display-cleaning-process-in-progress-improving-page-load-animation;ad2838a
2023-03-10 20:10:31 +0100;REtD-20230130-SvelteWithWpApiStudyWithUILibs-improving-stuff-for-current-POC-in-production;7872978
2023-03-10 19:24:47 +0100;Svelte-WP-display-cleaning-process-in-progress;39906d2
2023-03-10 19:23:11 +0100;Svelte-WP-display-improving-.htaccess-removing-missing-page-when-missing-trailing-OK;d7102e2
2023-03-10 15:56:50 +0100;Svelte-WP-display-cleaning-process-in-progress;7bbd3f8
2023-03-10 15:27:38 +0100;Svelte-WP-display-cleaning-process-in-progress;ef98af2
2023-03-10 14:54:12 +0100;Svelte-WP-display-cleaning-process-in-progress;ace1783
2023-03-10 14:40:02 +0100;Svelte-WP-display-cleaning-process-in-progress-improving-translations;cb7242e
2023-03-10 14:37:17 +0100;Svelte-WP-display-cleaning-process-in-progress;d6cf5a1
2023-03-10 14:30:42 +0100;Svelte-WP-display-cleaning-process-in-progress;8c9c6c5
2023-03-10 13:58:36 +0100;Svelte-WP-display-cleaning-process-in-progress;060c9ce
2023-03-10 13:06:03 +0100;Svelte-WP-display-cleaning-process-in-progress;6e06ded
2023-03-10 12:58:05 +0100;Svelte-WP-display-improving-install-script-to-use-env.VITE_-env-var-template-injections;24ac025
2023-03-10 12:48:46 +0100;Svelte-WP-display-improving-install-script-to-use-env.VITE_-env-var-template-injections;db142ca
2023-03-10 10:21:22 +0100;Svelte-WP-display-improving-service-worker.ts-to-ignore-Query-string-when-shortenings-is-allowed-OK-for-full-static-website-only;0c1fcf2
2023-03-09 21:50:19 +0100;Svelte-WP-display-cleaning-service-worker.ts-and-improving-404;3c64930
2023-03-09 19:34:50 +0100;Svelte-WP-display-PWA-ready-with-auto-install-of-all-pre-rendered-pages-OK;ca4abc3
2023-03-09 19:10:17 +0100;Svelte-WP-display-PWA-ready-OK;d7dc003
2023-03-09 18:53:10 +0100;Svelte-WP-display-starting-PWA-transformation;722ea37
2023-03-09 16:04:13 +0100;Svelte-WP-display-improving-service-worker-to-handle-CORS-resquest-caching-for-allowed-external-domains;3b37d96
